HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.vidID,Input.video_title,Input.stime,Input.etime,Input.actual_vid_duration,Input.feedback_scheme,Answer.Appeared_Engaging,Answer.Appropriate_Hand_Gesture,Answer.Browser_Name,Answer.Did_not_pause_too_often,Answer.Feedback_Scheme,Answer.Listen_Another,Answer.Maintained_Eye_Contact,Answer.No_Filler,Answer.Not_Contrived,Answer.Not_Distracted,Answer.Not_Stiff,Answer.Not_Stressed,Answer.Overall_Rating,Answer.Positive_Body_Language,Answer.Submit,Answer.Varied_Loudness,Answer.Varied_Pace,Answer.Video_Title,Answer.viewerDuration,Approve,Reject
3YO4AH2FPDRFEG4JODFZ4M9B1D80QZ,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3QECW5O0KI8TONG6SPK7E6B8CCR5TV,A1SRI5PDX6WB9B,Submitted,Fri Sep 19 09:37:28 GMT 2014,Fri Sep 19 09:42:00 GMT 2014,Sun Oct 19 02:42:00 PDT 2014,,,,272,100% (4/4),100% (4/4),0% (0/0),oulkw-BEUaQ,"""05.2""",12,210,198,Bars,1,1,Firefox 32,1,Bars,1,1,1,1,1,1,1,1,3,Submit Answers,2,2,,210,,
3YO4AH2FPDRFEG4JODFZ4M9B1D80QZ,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3QFUFYSY9ZM19ZU5J0W8SAQTL7IF4M,ARX0S1CIDJLOX,Submitted,Fri Sep 19 07:26:14 GMT 2014,Fri Sep 19 07:34:17 GMT 2014,Sun Oct 19 00:34:17 PDT 2014,,,,483,100% (169/169),100% (24/24),0% (0/0),oulkw-BEUaQ,"""05.2""",12,210,198,Bars,5,6,Chrome 37,6,Bars,6,6,6,5,7,5,6,6,6,Submit Answers,7,6,,210.001798,,
3S8A4GJRD3A2XZMFC1PQJAIAV88V6O,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,32EYX73OY1GXTNTTP1NKM326N43RUU,A2VE5IV9OD2SK1,Approved,Wed Sep 17 17:52:54 GMT 2014,Wed Sep 17 17:56:18 GMT 2014,Fri Oct 17 10:56:18 PDT 2014,Thu Sep 18 22:12:01 PDT 2014,,,204,100% (39/39),100% (36/36),0% (0/0),OWmp0DnF2sM,"""05.3""",18,201,183,Words,5,6,Chrome 37,6,Words,2,3,7,3,3,3,3,5,5,Submit Answers,4,4,,201.003988,,
3S8A4GJRD3A2XZMFC1PQJAIAV88V6O,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,32UTUBMZ7H3AQV14YUBZIAZLJCSBVJ,A70L26UXLTGLC,Submitted,Wed Oct 01 03:15:58 GMT 2014,Wed Oct 01 03:19:39 GMT 2014,Thu Oct 30 20:19:39 PDT 2014,,,,221,0% (0/0),0% (0/0),0% (0/0),OWmp0DnF2sM,"""05.3""",18,201,183,Words,6,5,Chrome 37,6,Words,5,6,6,7,6,6,6,6,6,Submit Answers,6,4,,201.003988,,
3S8A4GJRD3A2XZMFC1PQJAIAV88V6O,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,38F5OAUN5OJI6I3UGOIFY7MGSMXH7E,AQV468FB908WI,Approved,Thu Sep 18 18:30:40 GMT 2014,Thu Sep 18 18:34:34 GMT 2014,Sat Oct 18 11:34:34 PDT 2014,Thu Sep 18 22:12:05 PDT 2014,,,234,100% (51/51),100% (51/51),0% (0/0),OWmp0DnF2sM,"""05.3""",18,201,183,Words,5,4,Chrome 37,5,Words,4,7,4,7,6,5,7,4,5,Submit Answers,6,4,,201.003988,,
3S8A4GJRD3A2XZMFC1PQJAIAV88V6O,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3AMYWKA6YCT9UZBC1R8DC2JL9V46O1,A38QM2WVQ7O9MF,Approved,Wed Sep 17 18:30:02 GMT 2014,Wed Sep 17 18:33:41 GMT 2014,Fri Oct 17 11:33:41 PDT 2014,Thu Sep 18 22:12:09 PDT 2014,,,219,100% (51/51),100% (51/51),0% (0/0),OWmp0DnF2sM,"""05.3""",18,201,183,Words,5,7,Chrome 37,6,Words,5,6,6,6,6,6,6,6,5,Submit Answers,6,6,,201.166862,,
3S8A4GJRD3A2XZMFC1PQJAIAV88V6O,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3EICBYG6453K95TGV5TBQ6U96S6CJR,ANMXMEB55AGM6,Submitted,Sat Sep 20 00:59:48 GMT 2014,Sat Sep 20 01:06:25 GMT 2014,Sun Oct 19 18:06:25 PDT 2014,,,,397,100% (39/39),100% (39/39),0% (0/0),OWmp0DnF2sM,"""05.3""",18,201,183,Words,5,6,Chrome 37,6,Words,2,5,7,4,6,6,5,4,4,Submit Answers,5,4,,201.001988,,
3S8A4GJRD3A2XZMFC1PQJAIAV88V6O,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3L2IS5HSFBPCEP11WU63DJXWMBVNUR,A1SRI5PDX6WB9B,Submitted,Fri Sep 19 08:31:21 GMT 2014,Fri Sep 19 08:36:24 GMT 2014,Sun Oct 19 01:36:24 PDT 2014,,,,303,100% (4/4),100% (4/4),0% (0/0),OWmp0DnF2sM,"""05.3""",18,201,183,Words,1,1,Firefox 32,1,Words,1,4,1,1,2,1,3,1,4,Submit Answers,1,1,,201,,
3S8A4GJRD3A2XZMFC1PQJAIAV88V6O,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3Q5C1WP23N8SF34XQ60X80SDKPK51Y,A323WW03VM8089,Approved,Wed Sep 17 18:39:20 GMT 2014,Wed Sep 17 18:42:47 GMT 2014,Fri Oct 17 11:42:47 PDT 2014,Thu Sep 18 22:12:12 PDT 2014,,,207,100% (215/215),100% (51/51),0% (0/0),OWmp0DnF2sM,"""05.3""",18,201,183,Words,5,6,Chrome 37,5,Words,3,6,5,3,5,3,3,4,5,Submit Answers,5,4,,201.003988,,
3S8A4GJRD3A2XZMFC1PQJAIAV88V6O,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3S4AW7T80CPN9R415BZ6NNVDI5VL4S,A34M93NJC830DP,Submitted,Sat Sep 20 23:49:28 GMT 2014,Sat Sep 20 23:53:48 GMT 2014,Mon Oct 20 16:53:48 PDT 2014,,,,260,100% (140/140),0% (0/0),0% (0/0),OWmp0DnF2sM,"""05.3""",18,201,183,Words,5,5,Firefox 32,6,Words,4,1,6,5,6,4,5,5,5,Submit Answers,6,3,,201,,
3S8A4GJRD3A2XZMFC1PQJAIAV88V6O,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3W92K5RLWVO81FKVXKKMFOZT92FV5J,ARX0S1CIDJLOX,Submitted,Mon Sep 22 17:06:48 GMT 2014,Mon Sep 22 17:13:06 GMT 2014,Wed Oct 22 10:13:06 PDT 2014,,,,378,100% (169/169),100% (24/24),0% (0/0),OWmp0DnF2sM,"""05.3""",18,201,183,Words,3,5,Chrome 37,3,Words,1,3,4,3,4,3,3,3,5,Submit Answers,2,2,,201.003295,,
3S8A4GJRD3A2XZMFC1PQJAIAV88V6O,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3WI0P0II62ZBCLI736XVC3YI155DR5,A2S96ZZ70YFPSK,Submitted,Thu Sep 18 02:57:58 GMT 2014,Thu Sep 18 03:10:23 GMT 2014,Fri Oct 17 20:10:23 PDT 2014,,,,745,100% (773/774),99% (83/84),0% (0/0),OWmp0DnF2sM,"""05.3""",18,201,183,Words,5,5,Chrome 37,5,Words,5,5,6,4,5,5,5,5,5,Submit Answers,5,4,,203.595988,,
3RWO3EJELHGULTOMKJ4AIM2B19R1PB,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,30BXRYBRP54XWX4VOWQRQNLXLCVWHI,ANMXMEB55AGM6,Approved,Wed Sep 17 22:26:16 GMT 2014,Wed Sep 17 22:30:13 GMT 2014,Fri Oct 17 15:30:13 PDT 2014,Thu Sep 18 22:11:55 PDT 2014,,,237,100% (39/39),100% (39/39),0% (0/0),Wifm2vUj6_Q,"""06.1""",15,180,165,None,4,4,Chrome 37,5,None,2,4,5,3,3,3,3,4,4,Submit Answers,5,5,,180.000982,,
3RWO3EJELHGULTOMKJ4AIM2B19R1PB,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,32RIADZISTBAD4ZRPKW7Z998AT1S4Z,A38QM2WVQ7O9MF,Approved,Wed Sep 17 18:43:14 GMT 2014,Wed Sep 17 18:46:08 GMT 2014,Fri Oct 17 11:46:08 PDT 2014,Thu Sep 18 22:12:05 PDT 2014,,,174,100% (51/51),100% (51/51),0% (0/0),Wifm2vUj6_Q,"""06.1""",15,180,165,None,3,6,Chrome 37,6,None,5,3,5,6,6,6,5,5,5,Submit Answers,5,3,,180.001228,,
3RWO3EJELHGULTOMKJ4AIM2B19R1PB,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,36H9ULYP631RCHDQM7JCYCFC34IFJN,A1SRI5PDX6WB9B,Submitted,Fri Sep 19 11:03:56 GMT 2014,Fri Sep 19 11:08:05 GMT 2014,Sun Oct 19 04:08:05 PDT 2014,,,,249,100% (4/4),100% (4/4),0% (0/0),Wifm2vUj6_Q,"""06.1""",15,180,165,None,4,3,Firefox 32,1,None,2,1,2,3,1,4,6,4,4,Submit Answers,4,4,,180,,
3RWO3EJELHGULTOMKJ4AIM2B19R1PB,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3CPLWGV3MP6EUXDYYJBCHNAI9N29NX,AQV468FB908WI,Approved,Thu Sep 18 03:58:42 GMT 2014,Thu Sep 18 04:04:51 GMT 2014,Fri Oct 17 21:04:51 PDT 2014,Thu Sep 18 22:11:59 PDT 2014,,,369,100% (51/51),100% (51/51),0% (0/0),Wifm2vUj6_Q,"""06.1""",15,180,165,None,4,4,Chrome 37,4,None,3,3,5,5,7,2,4,4,4,Submit Answers,4,5,,180.000982,,
3RWO3EJELHGULTOMKJ4AIM2B19R1PB,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3DH6GAKTYZWNCNZP9JEMBRAIS92ZYY,A2VE5IV9OD2SK1,Approved,Wed Sep 17 19:24:17 GMT 2014,Wed Sep 17 19:27:10 GMT 2014,Fri Oct 17 12:27:10 PDT 2014,Thu Sep 18 22:12:07 PDT 2014,,,173,100% (39/39),100% (36/36),0% (0/0),Wifm2vUj6_Q,"""06.1""",15,180,165,None,6,6,Chrome 37,5,None,3,4,6,6,5,4,5,5,5,Submit Answers,3,3,,180.457981,,
3RWO3EJELHGULTOMKJ4AIM2B19R1PB,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3OLQQLKKNTWZ63DURWZ6GUUCRBIJE4,ARX0S1CIDJLOX,Submitted,Wed Sep 24 05:33:26 GMT 2014,Wed Sep 24 05:40:19 GMT 2014,Thu Oct 23 22:40:19 PDT 2014,,,,413,100% (169/169),100% (24/24),0% (0/0),Wifm2vUj6_Q,"""06.1""",15,180,165,None,4,4,Chrome 37,4,None,6,5,5,7,7,7,3,5,5,Submit Answers,5,6,,180.002455,,
3RWO3EJELHGULTOMKJ4AIM2B19R1PB,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3UNH76FOCTCNDG06UUOS3PE9D5HMY1,A323WW03VM8089,Approved,Wed Sep 17 18:19:07 GMT 2014,Wed Sep 17 18:22:20 GMT 2014,Fri Oct 17 11:22:20 PDT 2014,Thu Sep 18 22:12:03 PDT 2014,,,193,100% (215/215),100% (51/51),0% (0/0),Wifm2vUj6_Q,"""06.1""",15,180,165,None,5,5,Chrome 37,3,None,5,6,5,6,5,4,4,5,3,Submit Answers,3,5,,180.476982,,
3RWO3EJELHGULTOMKJ4AIM2B19R1PB,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3XM0HYN6NL6VSEGSM94QDQGO0ZJPEJ,A2S96ZZ70YFPSK,Submitted,Thu Sep 18 03:45:50 GMT 2014,Thu Sep 18 03:48:56 GMT 2014,Fri Oct 17 20:48:56 PDT 2014,,,,186,100% (773/774),99% (83/84),0% (0/0),Wifm2vUj6_Q,"""06.1""",15,180,165,None,4,6,Chrome 37,5,None,4,6,5,5,5,4,5,5,5,Submit Answers,5,5,,180.001982,,
3RWO3EJELHGULTOMKJ4AIM2B19R1PB,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3YDGXNSEO01SUKKIBMQ2II97YL084T,A70L26UXLTGLC,Submitted,Tue Sep 30 02:10:11 GMT 2014,Tue Sep 30 02:13:37 GMT 2014,Wed Oct 29 19:13:37 PDT 2014,,,,206,0% (0/0),0% (0/0),0% (0/0),Wifm2vUj6_Q,"""06.1""",15,180,165,None,1,6,Chrome 37,3,None,1,2,6,5,2,2,5,2,6,Submit Answers,2,3,,180.002982,,
3RWO3EJELHGULTOMKJ4AIM2B19R1PB,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3YWRV122CT6RBIEXQSHKVM71XIIU80,A34M93NJC830DP,Submitted,Sat Sep 20 23:19:55 GMT 2014,Sat Sep 20 23:23:38 GMT 2014,Mon Oct 20 16:23:38 PDT 2014,,,,223,100% (140/140),0% (0/0),0% (0/0),Wifm2vUj6_Q,"""06.1""",15,180,165,None,2,3,Firefox 32,3,None,2,2,6,5,4,3,4,4,4,Submit Answers,3,4,,180,,
3XAOZ9UYRZYFL5P1KWJZIRSL65D1Q2,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,35H6S234SB7NMP5UWCCE3WJUS4Q65V,A1SRI5PDX6WB9B,Submitted,Fri Sep 19 12:23:07 GMT 2014,Fri Sep 19 12:27:16 GMT 2014,Sun Oct 19 05:27:16 PDT 2014,,,,249,100% (4/4),100% (4/4),0% (0/0),LOmyqz_8vOc,"""06.2""",10,180,170,Words,5,4,Firefox 32,1,Words,4,1,1,5,1,5,1,3,5,Submit Answers,4,4,,180,,
3XAOZ9UYRZYFL5P1KWJZIRSL65D1Q2,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3AMYWKA6YCT9UZBC1R8DC2JL9V5O6K,A3F6SDO4GYBE4Y,Approved,Wed Sep 17 18:42:03 GMT 2014,Wed Sep 17 18:46:05 GMT 2014,Fri Oct 17 11:46:05 PDT 2014,Thu Sep 18 22:12:08 PDT 2014,,,242,100% (29/29),100% (25/25),0% (0/0),LOmyqz_8vOc,"""06.2""",10,180,170,Words,6,7,Chrome 37,4,Words,5,7,6,6,7,6,6,5,7,Submit Answers,5,1,,180.540405,,
3XAOZ9UYRZYFL5P1KWJZIRSL65D1Q2,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3OB0CAO74IW1L2ZV3X8FBK6DWKEYH2,A2S96ZZ70YFPSK,Submitted,Thu Sep 18 04:10:06 GMT 2014,Thu Sep 18 04:13:23 GMT 2014,Fri Oct 17 21:13:23 PDT 2014,,,,197,100% (773/774),99% (83/84),0% (0/0),LOmyqz_8vOc,"""06.2""",10,180,170,Words,4,6,Chrome 37,5,Words,4,6,6,5,5,5,5,5,5,Submit Answers,5,5,,180.000988,,
3XAOZ9UYRZYFL5P1KWJZIRSL65D1Q2,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3OJSZ2ATDT36QPJZFMH69AJQNGM759,ANMXMEB55AGM6,Submitted,Sat Sep 20 01:43:21 GMT 2014,Sat Sep 20 01:46:38 GMT 2014,Sun Oct 19 18:46:38 PDT 2014,,,,197,100% (39/39),100% (39/39),0% (0/0),LOmyqz_8vOc,"""06.2""",10,180,170,Words,3,5,Chrome 37,3,Words,2,5,3,2,2,1,2,4,3,Submit Answers,4,3,,180.002988,,
3XAOZ9UYRZYFL5P1KWJZIRSL65D1Q2,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3OVHNO1VE78KEC4YDNR8Y60HARCDZW,A34M93NJC830DP,Submitted,Sat Sep 20 14:59:39 GMT 2014,Sat Sep 20 15:03:53 GMT 2014,Mon Oct 20 08:03:53 PDT 2014,,,,254,100% (140/140),0% (0/0),0% (0/0),LOmyqz_8vOc,"""06.2""",10,180,170,Words,3,3,Firefox 32,5,Words,3,3,5,5,3,3,3,4,4,Submit Answers,4,4,,180,,
3XAOZ9UYRZYFL5P1KWJZIRSL65D1Q2,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3RXCAC0YISW860D26NS3R76AO5A8GB,AQV468FB908WI,Approved,Wed Sep 17 20:38:46 GMT 2014,Wed Sep 17 20:42:43 GMT 2014,Fri Oct 17 13:42:43 PDT 2014,Thu Sep 18 22:12:11 PDT 2014,,,237,100% (51/51),100% (51/51),0% (0/0),LOmyqz_8vOc,"""06.2""",10,180,170,Words,2,5,Chrome 37,2,Words,2,7,4,5,3,3,2,4,5,Submit Answers,6,5,,180.000988,,
3XAOZ9UYRZYFL5P1KWJZIRSL65D1Q2,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3UN61F00HXWG883EO0FCERAQOOK5R2,A2VE5IV9OD2SK1,Submitted,Wed Sep 17 20:39:26 GMT 2014,Wed Sep 17 20:42:31 GMT 2014,Fri Oct 17 13:42:31 PDT 2014,,,,185,100% (39/39),100% (36/36),0% (0/0),LOmyqz_8vOc,"""06.2""",10,180,170,Words,6,6,Chrome 37,6,Words,4,6,5,5,6,6,6,6,5,Submit Answers,5,4,,180.343988,,
3XAOZ9UYRZYFL5P1KWJZIRSL65D1Q2,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3YW4XOSQKRS90IUCR785GCKTJ7GU1A,A38QM2WVQ7O9MF,Approved,Wed Sep 17 20:10:22 GMT 2014,Wed Sep 17 20:13:51 GMT 2014,Fri Oct 17 13:13:51 PDT 2014,Thu Sep 18 22:11:59 PDT 2014,,,209,100% (51/51),100% (51/51),0% (0/0),LOmyqz_8vOc,"""06.2""",10,180,170,Words,5,6,Chrome 37,3,Words,5,6,4,7,7,6,6,6,7,Submit Answers,6,4,,180.002901,,
3XAOZ9UYRZYFL5P1KWJZIRSL65D1Q2,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3Z7ISHFUH128XH87WFGSCEMGZ628ZK,ARX0S1CIDJLOX,Submitted,Tue Sep 23 22:52:40 GMT 2014,Tue Sep 23 22:57:47 GMT 2014,Thu Oct 23 15:57:47 PDT 2014,,,,307,100% (169/169),100% (24/24),0% (0/0),LOmyqz_8vOc,"""06.2""",10,180,170,Words,3,2,Chrome 37,1,Words,4,5,4,7,4,3,1,4,5,Submit Answers,4,5,,180.00189,,
3XAOZ9UYRZYFL5P1KWJZIRSL65D1Q2,3ZG2X3MZS23OT0VDJQSC459M39Y392,Rate Public Speakers - Final Round,Watch videos of public speaking and rate the speakers' performances,talk; public speaking; video; labeling; tagging; rating,$0.45 ,Wed Sep 17 17:43:00 GMT 2014,10,BatchId:1673316;,1800,2592000,Wed Oct 01 17:43:00 GMT 2014,,,3Z9WI9EOZ0V61XAEZI7O2CR2Y5EKH2,A323WW03VM8089,Approved,Wed Sep 17 20:10:28 GMT 2014,Wed Sep 17 20:13:55 GMT 2014,Fri Oct 17 13:13:55 PDT 2014,Thu Sep 18 22:12:10 PDT 2014,,,207,100% (215/215),100% (51/51),0% (0/0),LOmyqz_8vOc,"""06.2""",10,180,170,Words,4,5,Chrome 37,4,Words,5,5,4,5,3,3,3,4,4,Submit Answers,5,5,,180.825988,,
